Sentence,Word,Start_Time,End_Time,Mean_F0,SpeakerID,Country,Gender,Age
Je vais faire les courses si j'ai le temps.,vais,0.351,0.441,133.10416871587307,Speaker3,France,Male,23
Je vais faire les courses si j'ai le temps.,faire,0.441,0.651,160.90976417603432,Speaker3,France,Male,23
Je vais faire les courses si j'ai le temps.,les,0.651,0.741,169.6367210260692,Speaker3,France,Male,23
Je vais faire les courses si j'ai le temps.,courses,0.841,1.141,186.04060919345065,Speaker3,France,Male,23
Je vais faire les courses si j'ai le temps.,si,1.141,1.301,137.21988810243542,Speaker3,France,Male,23
Je vais faire les courses si j'ai le temps.,j'ai,1.301,1.421,130.36349814014733,Speaker3,France,Male,23
Je vais faire les courses si j'ai le temps.,le,1.421,1.451,110.95261623893198,Speaker3,France,Male,23
Je vais faire les courses si j'ai le temps.,temps.,1.501,1.86573,101.51313667361686,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,Ces,0.25,0.37,146.8031773462287,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,chaussures,0.37,0.7,171.0594334602957,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,ne,0.7,0.76,157.79290444321614,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,m’ont,0.76,0.87,147.70175564073946,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,coûté,0.87,1.18,164.8082531919354,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,que,1.18,1.28,171.82831599555422,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,50,1.28,1.62,134.125527324831,Speaker3,France,Male,23
Ces chaussures ne m’ont coûté que 50 euros!,euros!,1.62,1.91602,98.99525475644921,Speaker3,France,Male,23
"Paris, c'est le cœur du pays.","Paris,",0.25,0.52,155.9043412842538,Speaker3,France,Male,23
"Paris, c'est le cœur du pays.",c'est,0.58,0.78,160.558611924783,Speaker3,France,Male,23
"Paris, c'est le cœur du pays.",le,0.78,0.86,151.46141482191604,Speaker3,France,Male,23
"Paris, c'est le cœur du pays.",cœur,0.86,1.04,165.0642295170094,Speaker3,France,Male,23
"Paris, c'est le cœur du pays.",du,1.04,1.13,149.3592729356728,Speaker3,France,Male,23
"Paris, c'est le cœur du pays.",pays.,1.13,1.49853,130.3791782054403,Speaker3,France,Male,23
"Si tu viens, nous pourrons commencer.",Si,0.25027,0.397,unreliable,Speaker3,France,Male,23
"Si tu viens, nous pourrons commencer.",tu,0.397,0.567,141.43543849310166,Speaker3,France,Male,23
"Si tu viens, nous pourrons commencer.","viens,",0.567,0.837,151.53272518752425,Speaker3,France,Male,23
"Si tu viens, nous pourrons commencer.",nous,0.837,0.917,164.04581480558392,Speaker3,France,Male,23
"Si tu viens, nous pourrons commencer.",pourrons,0.917,1.157,160.56230414397047,Speaker3,France,Male,23
"Si tu viens, nous pourrons commencer.",commencer.,1.157,1.557,140.930641746123,Speaker3,France,Male,23
Nous avons beaucoup marché aujourd’hui!,Nous,0.25,0.37,122.1495351913095,Speaker3,France,Male,23
Nous avons beaucoup marché aujourd’hui!,avons,0.37,0.52,133.51277527748763,Speaker3,France,Male,23
Nous avons beaucoup marché aujourd’hui!,beaucoup,0.52,0.81,155.0925140308559,Speaker3,France,Male,23
Nous avons beaucoup marché aujourd’hui!,marché,0.81,1.09,164.3050253214581,Speaker3,France,Male,23
Nous avons beaucoup marché aujourd’hui!,aujourd’hui!,1.09,1.41,108.82305268584963,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",Nous,0.25,0.44,129.03565004646362,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",irons,0.44,0.61,154.93026412813037,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",soit,0.61,0.79,173.63627247858915,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",à,0.79,0.82,159.31496965097892,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",la,0.82,0.9,164.07949623970717,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.","piscine,",0.9,1.29,172.04543989538544,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",soit,1.29,1.49,173.36735206922484,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",au,1.49,1.52,145.99246999725145,Speaker3,France,Male,23
"Nous irons soit à la piscine, soit au cinéma.",cinéma.,1.52,1.86,137.8517753995106,Speaker3,France,Male,23
Pouvez-vous parler plus lentement s’il vous plaît?,Pouvez-vous,0.25,0.57,173.01378313788882,Speaker3,France,Male,23
Pouvez-vous parler plus lentement s’il vous plaît?,parler,0.57,0.88,176.9087486808824,Speaker3,France,Male,23
Pouvez-vous parler plus lentement s’il vous plaît?,plus,0.88,1.05,191.93975098774052,Speaker3,France,Male,23
Pouvez-vous parler plus lentement s’il vous plaît?,lentement,1.05,1.38,161.89089539120437,Speaker3,France,Male,23
Pouvez-vous parler plus lentement s’il vous plaît?,s’il,1.38,1.55,116.37106542391925,Speaker3,France,Male,23
Pouvez-vous parler plus lentement s’il vous plaît?,vous,1.55,1.61,114.80254939253231,Speaker3,France,Male,23
Pouvez-vous parler plus lentement s’il vous plaît?,plaît?,1.61,1.86603,91.35053431256993,Speaker3,France,Male,23
Tu écoutes quoi comme musique?,Tu,0.25,0.39,152.60106220943823,Speaker3,France,Male,23
Tu écoutes quoi comme musique?,écoutes,0.39,0.61,156.977552176237,Speaker3,France,Male,23
Tu écoutes quoi comme musique?,quoi,0.7,0.84,164.76505786254654,Speaker3,France,Male,23
Tu écoutes quoi comme musique?,comme,0.89,1.04,119.29171921680401,Speaker3,France,Male,23
Tu écoutes quoi comme musique?,musique?,1.04,1.5839,131.76424331889152,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",J'adore,0.25,0.52,136.5647597202869,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",le,0.52,0.62,138.02093182120504,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.","rock,",0.62,0.93,146.05535608601184,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",c'est,1.07,1.2,133.21913127284728,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",mon,1.2,1.31,125.5851808189955,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",genre,1.31,1.48,134.22963150393144,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",de,1.48,1.55,133.6453773115725,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",musique,1.55,1.79,125.9360472357832,Speaker3,France,Male,23
"J'adore le rock, c'est mon genre de musique préférée.",préférée.,1.82,2.2,124.77806207258233,Speaker3,France,Male,23
Je ne parle pas beaucoup français.,Je,0.25011,0.37,144.35848956980252,Speaker3,France,Male,23
Je ne parle pas beaucoup français.,ne,0.37,0.4,149.781467069278,Speaker3,France,Male,23
Je ne parle pas beaucoup français.,parle,0.4,0.58,164.37382021684644,Speaker3,France,Male,23
Je ne parle pas beaucoup français.,pas,0.58,0.69,180.02098176082248,Speaker3,France,Male,23
Je ne parle pas beaucoup français.,beaucoup,0.69,0.9,155.79551021885024,Speaker3,France,Male,23
Je ne parle pas beaucoup français.,français.,0.9,1.22,132.88414783479908,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,Je,0.25086,0.38815,129.10333347437316,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,suis,0.38815,0.534,179.92342040275474,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,français,0.534,0.924,161.8531958267505,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,et,1.034,1.104,135.23953347864853,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,je,1.104,1.214,119.13383208778245,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,viens,1.214,1.384,131.44322428657335,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,de,1.384,1.414,unreliable,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,la,1.444,1.604,91.39459848233173,Speaker3,France,Male,23
Je suis français et je viens de la Bretagne.,Bretagne.,1.754,2.26994,124.63226588491611,Speaker3,France,Male,23
Le centre commercial est tout droit.,Le,0.2502,0.38,unreliable,Speaker3,France,Male,23
Le centre commercial est tout droit.,centre,0.38,0.68,153.37570711915535,Speaker3,France,Male,23
Le centre commercial est tout droit.,commercial,0.68,1.15,153.87218679169368,Speaker3,France,Male,23
Le centre commercial est tout droit.,est,1.15,1.21,138.48199520556577,Speaker3,France,Male,23
Le centre commercial est tout droit.,tout,1.21,1.33,177.48425816535195,Speaker3,France,Male,23
Le centre commercial est tout droit.,droit.,1.33,1.66356,139.62109520535816,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",Traversez,0.25,0.68,173.90324812341467,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",le,0.68,0.76,168.3557774612887,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.","parc,",0.76,1.12,170.76797191636211,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",et,1.21,1.27,143.15553379209996,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",vous,1.27,1.36,126.67300369236072,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",verrez,1.36,1.65,139.6410114621205,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",l'entrée,1.65,1.94,170.85664914272888,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",de,1.94,1.98,157.0117520081496,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",l'école,1.98,2.28,157.33034770978554,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",juste,2.28,2.49,143.84442514792616,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",en,2.49,2.55,127.3384957457567,Speaker3,France,Male,23
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",face.,2.55,2.86,101.71090071967868,Speaker3,France,Male,23
"Tu m'impressionnes, bravo!",Tu,0.25,0.36,unreliable,Speaker3,France,Male,23
"Tu m'impressionnes, bravo!","m'impressionnes,",0.36,0.91,151.29400139030855,Speaker3,France,Male,23
"Tu m'impressionnes, bravo!",bravo!,0.91,1.18,112.758525971774,Speaker3,France,Male,23
Je suis impressionnée par ta progression.,Je,0.25009,0.355,555.8226292683416,Speaker3,France,Male,23
Je suis impressionnée par ta progression.,suis,0.355,0.515,155.7492639971154,Speaker3,France,Male,23
Je suis impressionnée par ta progression.,impressionnée,0.515,1.005,160.53154502400517,Speaker3,France,Male,23
Je suis impressionnée par ta progression.,par,1.005,1.115,151.456550266126,Speaker3,France,Male,23
Je suis impressionnée par ta progression.,ta,1.115,1.225,140.41982604196346,Speaker3,France,Male,23
Je suis impressionnée par ta progression.,progression.,1.225,1.625,119.12602316151893,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",Quand,0.25,0.36,134.17185989712033,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",j'ai,0.36,0.48,139.08152873089097,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",vu,0.48,0.56,154.03347937871416,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",la,0.56,0.66,557.0283987079622,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",Tour,0.71,0.85,196.9631352066705,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",Eiffel,0.85,1.13,168.81413360122275,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",pour,1.19,1.29,150.59111991611556,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",la,1.29,1.35,128.3784471657478,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",première,1.35,1.62,154.509353254802,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.","fois,",1.71,1.89,146.8427843569991,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",j'étais,2.08,2.31,130.90726903132884,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",sans,2.31,2.48,154.36302622565802,Speaker3,France,Male,23
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",voix.,2.48,2.63,111.8521035241488,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,Tu,0.25,0.38,140.6146231215833,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,viens,0.38,0.51,146.00580830239005,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,avec,0.51,0.67,160.3137777793774,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,nous,0.72,0.82,171.06275437304805,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,au,0.82,0.88,191.79899219492953,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,cinéma,0.88,1.19,171.02554079664858,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,le,1.19,1.32,188.25527131312086,Speaker3,France,Male,23
Tu viens avec nous au cinéma le soir?,soir?,1.32,1.6705,186.00169056548452,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",Je,0.25083,0.382,138.62598655677914,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",ne,0.382,0.412,138.85022389723298,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",peux,0.412,0.522,139.0962714217332,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",pas,0.522,0.632,198.8120111695629,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",y,0.632,0.672,171.51646859607342,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.","croire,",0.672,0.91608,196.9234975459564,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",c'est,0.91608,1.08963,unreliable,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",trop,1.08963,1.212,159.89746635634538,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",beau,1.212,1.322,188.63219646271594,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",pour,1.322,1.452,184.7463373078518,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",être,1.452,1.592,142.09419754067005,Speaker3,France,Male,23
"Je ne peux pas y croire, c'est trop beau pour être vrai.",vrai.,1.592,1.88225,149.14171471865137,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,Imagine,0.25,0.65,161.33008142738063,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,si,0.65,0.81,unreliable,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,on,0.81,0.84,131.427728008829,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,pouvait,0.92,1.11,130.0531208364331,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,voyager,1.11,1.45,150.41028152637315,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,dans,1.45,1.59,134.4610126605211,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,ce,1.59,1.62,unreliable,Speaker3,France,Male,23
Imagine si on pouvait voyager dans ce temps.,temps.,1.62,1.79767,134.63250821175802,Speaker3,France,Male,23
"On se retrouve à 20 heures, d'accord?",On,0.2501,0.36317,129.47980843457356,Speaker3,France,Male,23
"On se retrouve à 20 heures, d'accord?",se,0.36317,0.493,168.28520801639058,Speaker3,France,Male,23
"On se retrouve à 20 heures, d'accord?",retrouve,0.493,0.743,166.11893465098836,Speaker3,France,Male,23
"On se retrouve à 20 heures, d'accord?",à,0.743,0.843,156.76016346515902,Speaker3,France,Male,23
"On se retrouve à 20 heures, d'accord?",20,0.843,1.073,165.31418413748608,Speaker3,France,Male,23
"On se retrouve à 20 heures, d'accord?","heures,",1.073,1.253,115.6430246809829,Speaker3,France,Male,23
"On se retrouve à 20 heures, d'accord?",d'accord?,1.253,1.68769,128.3856360492291,Speaker3,France,Male,23
"Ce film était vraiment captivant, tu ne trouves pas?",Ce,0.25025,0.416,139.5929473536063,Speaker3,France,Male,23
"Ce film était vraiment captivant, tu ne trouves pas?",film,0.416,0.616,184.7283383031435,Speaker3,France,Male,23
"Ce film était vraiment captivant, tu ne trouves pas?",était,0.616,0.836,160.7325281749472,Speaker3,France,Male,23
"Ce film était vraiment captivant, tu ne trouves pas?",vraiment,0.836,1.126,152.82873784842437,Speaker3,France,Male,23
"Ce film était vraiment captivant, tu ne trouves pas?","captivant,",1.126,1.516,150.4736268415728,Speaker3,France,Male,23
"Ce film était vraiment captivant, tu ne trouves pas?",tu,1.596,1.706,136.47955966250268,Speaker3,France,Male,23
